split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
val,Wiconisco,5,,,5.221,10.049,2.779,4.540,,0.234,8.159,2.762,5.334,16.226,,,,
val,Wiconisco,5,,,5.362,1.568,2.735,2.538,,1.511,9.567,2.768,8.878,9.823,,,,
val,Wiconisco,0,,,5.471,5.756,-0.309,3.272,,-5.055,-0.144,-0.269,12.067,13.302,,,,
val,Wiconisco,0,,,5.590,10.452,-0.265,3.963,,-3.612,2.407,-0.262,12.223,14.299,,,,
val,Wiconisco,0,,,5.590,10.452,-0.265,3.963,,0.034,4.087,-0.069,8.451,9.537,,,,
val,Wiconisco,0,,,4.250,5.878,-0.296,1.308,,-5.055,-0.144,-0.269,11.084,12.752,,,,
val,Wiconisco,2,,,3.644,8.853,-3.445,3.979,,-0.019,4.047,-3.244,6.046,6.979,,,,
val,Wiconisco,0,,,1.104,2.280,-0.302,6.100,,-3.718,0.908,-0.273,5.013,6.221,,,,
val,Wiconisco,0,,,-5.055,-0.144,-0.269,1.091,,2.590,7.432,-0.282,10.763,12.545,,,,
val,Wiconisco,2,,,0.096,1.597,-3.425,1.061,,5.785,1.026,-3.431,5.718,6.092,,,,
val,Wiconisco,0,,,1.210,5.652,-0.289,4.580,,-4.783,2.392,-0.260,6.823,8.295,,,,
val,Wiconisco,0,,,6.139,7.322,-0.294,3.263,,1.029,10.200,-0.273,5.865,6.724,,,,
val,Wiconisco,5,,,5.536,5.937,2.742,4.576,,0.234,8.159,2.762,5.749,12.102,,,,
val,Wiconisco,0,,,5.498,8.524,-0.276,3.560,,-3.612,2.407,-0.262,10.973,12.368,,,,
val,Wiconisco,0,,,4.133,10.464,-0.268,5.692,,-4.783,2.392,-0.260,12.028,16.922,,,,
val,Wiconisco,0,,,1.079,0.365,-0.292,3.184,,-4.783,2.392,-0.260,6.203,6.408,,,,
val,Wiconisco,0,,,1.968,9.013,-0.274,5.197,,-5.055,-0.144,-0.269,11.540,13.490,,,,
val,Wiconisco,0,,,1.104,2.280,-0.302,6.100,,-4.783,2.392,-0.260,5.888,5.888,,,,
val,Wiconisco,0,,,5.498,8.524,-0.276,3.560,,-3.971,3.740,-0.269,10.609,13.204,,,,
val,Wiconisco,0,,,-0.442,2.259,-0.293,6.175,,2.796,9.844,-0.273,8.247,8.433,,,,
val,Wiconisco,0,,,2.542,2.342,-0.311,4.177,,-4.783,2.392,-0.260,7.325,7.325,,,,
val,Wiconisco,5,,,5.484,4.394,2.730,4.264,,1.073,8.115,2.759,5.771,7.457,,,,
val,Wiconisco,0,,,1.079,0.365,-0.292,3.184,,1.210,5.652,-0.289,5.289,5.892,,,,
val,Wiconisco,5,,,2.142,4.237,2.728,5.982,,2.128,10.850,2.780,6.613,7.011,,,,
val,Wiconisco,0,,,1.104,2.280,-0.302,6.100,,5.471,5.756,-0.309,5.582,5.922,,,,
val,Wiconisco,0,,,1.029,10.200,-0.273,5.539,,-3.971,3.740,-0.269,8.169,12.913,,,,
val,Wiconisco,0,,,5.471,5.756,-0.309,3.272,,-1.888,2.239,-0.270,8.156,8.736,,,,
val,Wiconisco,5,,,4.484,3.334,2.728,2.627,,2.392,8.743,2.765,5.800,9.304,,,,
val,Wiconisco,0,,,1.096,-1.617,-0.284,1.692,,5.471,5.756,-0.309,8.573,11.480,,,,
val,Wiconisco,5,,,4.484,3.334,2.728,2.627,,5.221,10.049,2.779,6.755,6.868,,,,
val,Wiconisco,5,,,4.123,5.005,2.726,2.805,,1.511,9.567,2.768,5.257,8.557,,,,
val,Wiconisco,0,,,1.104,2.280,-0.302,6.100,,-5.055,-0.144,-0.269,6.619,7.649,,,,
val,Wiconisco,5,,,5.281,8.863,2.766,4.545,,0.877,6.399,2.743,5.047,10.076,,,,
val,Wiconisco,0,,,4.208,0.891,-0.293,2.508,,-1.888,2.239,-0.270,6.244,6.393,,,,
val,Wiconisco,0,,,6.217,0.520,-0.286,2.751,,2.590,7.432,-0.282,7.806,8.493,,,,
val,Wiconisco,0,,,5.590,10.452,-0.265,3.963,,6.217,0.520,-0.286,9.952,11.714,,,,
val,Wiconisco,0,,,2.796,9.844,-0.273,3.330,,-3.971,3.740,-0.269,9.113,12.447,,,,
val,Wiconisco,0,,,2.226,7.796,-0.279,2.989,,-4.783,2.392,-0.260,8.851,10.667,,,,
val,Wiconisco,0,,,1.079,0.365,-0.292,3.184,,-5.055,-0.144,-0.269,6.155,8.172,,,,
val,Wiconisco,2,,,0.096,1.597,-3.425,1.061,,5.086,9.975,-3.446,9.752,12.657,,,,
val,Wiconisco,0,,,2.796,9.844,-0.273,3.330,,-3.612,2.407,-0.262,9.817,11.607,,,,
val,Wiconisco,2,,,4.670,2.353,-3.443,3.495,,2.779,7.930,-3.442,5.889,8.838,,,,
val,Wiconisco,0,,,6.139,7.322,-0.294,3.263,,4.208,0.891,-0.293,6.715,6.729,,,,
val,Wiconisco,0,,,2.226,7.796,-0.279,2.989,,4.208,0.891,-0.293,7.184,7.184,,,,
val,Wiconisco,0,,,1.029,10.200,-0.273,5.539,,-3.612,2.407,-0.262,9.070,12.073,,,,
val,Wiconisco,0,,,3.119,6.152,-0.292,1.969,,-5.055,-0.144,-0.269,10.318,11.588,,,,
val,Wiconisco,0,,,1.096,-1.617,-0.284,1.692,,-3.718,0.908,-0.273,5.436,8.727,,,,
val,Wiconisco,0,,,4.250,5.878,-0.296,1.308,,-3.718,0.908,-0.273,9.391,11.324,,,,
val,Wiconisco,0,,,1.088,4.096,-0.302,4.433,,-3.718,0.908,-0.273,5.768,7.067,,,,
val,Wiconisco,0,,,4.133,10.464,-0.268,5.692,,4.208,0.891,-0.293,9.573,11.128,,,,
val,Wiconisco,0,,,2.796,9.844,-0.273,3.330,,6.217,0.520,-0.286,9.932,11.133,,,,
val,Wiconisco,5,,,4.484,3.334,2.728,2.627,,5.281,8.863,2.766,5.587,5.686,,,,
val,Wiconisco,0,,,-1.926,0.291,-0.287,0.082,,2.590,7.432,-0.282,8.449,8.904,,,,
val,Wiconisco,5,,,2.278,2.259,2.737,3.182,,1.511,9.567,2.768,7.348,7.570,,,,
val,Wiconisco,0,,,1.079,0.365,-0.292,3.184,,2.226,7.796,-0.279,7.518,8.264,,,,
val,Wiconisco,0,,,1.029,10.200,-0.273,5.539,,4.208,0.891,-0.293,9.837,9.869,,,,
val,Wiconisco,5,,,5.362,1.568,2.735,2.538,,5.541,7.459,2.756,5.894,5.894,,,,
val,Wiconisco,2,,,2.804,2.410,-3.439,3.146,,1.536,7.318,-3.438,5.069,6.329,,,,
val,Wiconisco,0,,,6.139,7.322,-0.294,3.263,,0.034,4.087,-0.069,6.913,7.883,,,,
val,Wiconisco,0,,,1.210,5.652,-0.289,4.580,,-3.718,0.908,-0.273,6.841,8.629,,,,
val,Wiconisco,0,,,6.139,7.322,-0.294,3.263,,-3.971,3.740,-0.269,10.726,12.731,,,,
val,Wiconisco,0,,,1.088,4.096,-0.302,4.433,,5.498,8.524,-0.276,6.249,7.146,,,,
val,Wiconisco,0,,,2.542,2.342,-0.311,4.177,,1.029,10.200,-0.273,8.002,8.268,,,,
val,Wiconisco,0,,,3.873,8.022,-0.277,2.521,,-3.718,0.908,-0.273,10.404,12.171,,,,
val,Wiconisco,5,,,0.832,5.298,2.747,3.853,,5.237,11.103,2.784,7.287,11.526,,,,
val,Wiconisco,0,,,-1.926,0.291,-0.287,0.082,,6.217,0.520,-0.286,8.146,9.031,,,,
val,Wiconisco,2,,,-0.124,-0.274,-3.424,0.039,,2.405,4.103,-3.439,5.055,5.055,,,,
val,Wiconisco,0,,,2.508,4.083,-0.319,4.256,,4.133,10.464,-0.268,6.585,9.255,,,,
val,Wiconisco,0,,,1.088,4.096,-0.302,4.433,,6.139,7.322,-0.294,5.993,6.816,,,,
val,Wiconisco,0,,,5.471,5.756,-0.309,3.272,,1.029,10.200,-0.273,6.283,6.283,,,,
val,Wiconisco,2,,,2.804,2.410,-3.439,3.146,,3.644,8.853,-3.445,6.498,8.937,,,,
val,Wiconisco,5,,,5.484,4.394,2.730,4.264,,0.234,8.159,2.762,6.461,10.835,,,,
val,Wiconisco,0,,,0.813,4.808,-0.298,4.386,,6.139,7.322,-0.294,5.890,7.240,,,,
val,Wiconisco,5,,,2.950,3.486,2.725,1.586,,5.237,11.103,2.784,7.953,8.738,,,,
val,Wiconisco,0,,,1.096,-1.617,-0.284,1.692,,3.873,8.022,-0.277,10.031,11.728,,,,
val,Wiconisco,0,,,4.133,10.464,-0.268,5.692,,6.217,0.520,-0.286,10.160,13.170,,,,
val,Wiconisco,5,,,2.278,2.259,2.737,3.182,,1.073,8.115,2.759,5.978,6.094,,,,
val,Wiconisco,5,,,5.536,5.937,2.742,4.576,,5.237,11.103,2.784,5.175,5.175,,,,
val,Wiconisco,5,,,5.362,1.568,2.735,2.538,,2.128,10.850,2.780,9.830,11.216,,,,
val,Wiconisco,0,,,1.088,4.096,-0.302,4.433,,-3.971,3.740,-0.269,5.072,6.404,,,,
val,Wiconisco,0,,,4.133,10.464,-0.268,5.692,,-5.055,-0.144,-0.269,14.034,18.686,,,,
val,Wiconisco,0,,,1.029,10.200,-0.273,5.539,,-1.888,2.239,-0.270,8.478,10.346,,,,
val,Wiconisco,0,,,2.542,2.342,-0.311,4.177,,-3.971,3.740,-0.269,6.661,6.998,,,,
val,Wiconisco,0,,,4.133,10.464,-0.268,5.692,,0.034,4.087,-0.069,7.584,10.994,,,,
val,Wiconisco,0,,,3.119,6.152,-0.292,1.969,,6.217,0.520,-0.286,6.428,7.300,,,,
train,Airport,2,,,-0.058,-0.030,-2.772,1.546,,-0.022,-5.895,-2.743,5.865,5.908,,,,
train,Airport,2,,,-2.434,-5.662,-2.735,4.591,,-7.132,-0.850,-2.732,6.725,16.885,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-7.794,1.755,-0.370,5.239,12.365,,,,
train,Airport,0,,,-8.031,-2.720,-0.355,0.308,,-3.593,0.080,-0.364,5.248,5.996,,,,
train,Airport,0,,,-8.031,-2.720,-0.355,0.308,,-3.067,-2.004,-0.358,5.015,5.561,,,,
train,Airport,2,,,0.245,-2.012,-2.753,1.371,,-9.558,-2.660,-2.756,9.824,12.154,,,,
train,Airport,2,,,-0.058,-0.030,-2.772,1.546,,-9.437,-0.524,-2.724,9.392,12.045,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-3.067,-2.004,-0.358,9.809,12.845,,,,
train,Airport,2,,,0.300,-3.973,-2.771,5.801,,-9.437,-0.524,-2.724,10.330,16.005,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-3.593,0.080,-0.364,8.989,13.277,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-3.581,1.991,-0.353,9.136,15.186,,,,
train,Airport,0,,,-5.571,-5.498,-0.330,3.109,,-7.710,-0.152,-0.372,5.758,5.915,,,,
train,Airport,2,,,0.245,-2.012,-2.753,1.371,,-7.132,-0.850,-2.732,7.467,10.558,,,,
train,Airport,0,,,-7.953,-4.897,-0.337,3.554,,-1.058,0.643,-0.447,8.846,10.474,,,,
train,Airport,0,,,-6.169,-1.042,-0.378,1.066,,-1.058,0.643,-0.447,5.382,6.212,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-3.526,-1.140,-0.372,8.971,9.032,,,,
train,Airport,2,,,-7.575,-3.697,-2.726,3.054,,-2.002,-0.493,-2.749,6.429,6.942,,,,
train,Airport,0,,,-10.794,-3.173,-0.367,5.851,,-1.969,-3.158,-0.338,8.825,13.092,,,,
train,Airport,0,,,-7.772,-1.549,-0.631,5.699,,-1.969,-3.158,-0.338,6.029,6.542,,,,
train,Airport,0,,,-7.772,-1.549,-0.631,5.699,,-1.642,0.548,-0.365,6.485,7.577,,,,
train,Airport,0,,,-5.571,-5.498,-0.330,3.109,,-1.870,-1.086,-0.354,5.759,7.944,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-3.067,-2.004,-0.358,9.395,11.665,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-3.526,-1.140,-0.372,9.181,12.055,,,,
train,Airport,0,,,-1.969,-3.158,-0.338,4.236,,-6.140,-0.030,-0.186,5.216,5.871,,,,
train,Airport,2,,,0.300,-3.973,-2.771,5.801,,-11.699,-3.304,-2.780,12.018,16.274,,,,
train,Airport,0,,,0.392,0.691,-0.461,4.641,,-2.161,-6.241,-0.440,7.387,8.120,,,,
train,Airport,2,,,-3.068,-2.509,-2.747,1.804,,-9.558,-2.660,-2.756,6.492,6.492,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-6.222,-2.080,-0.349,6.176,6.176,,,,
train,Airport,2,,,0.300,-3.973,-2.771,5.801,,-7.575,-3.697,-2.726,7.880,12.326,,,,
train,Airport,0,,,-5.650,-3.011,-0.350,4.902,,-3.581,1.991,-0.353,5.413,7.079,,,,
train,Airport,2,,,-2.434,-5.662,-2.735,4.591,,-9.558,-2.660,-2.756,7.731,18.481,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-7.794,1.755,-0.370,6.331,10.521,,,,
train,Airport,0,,,-7.794,1.755,-0.370,3.933,,-3.067,-2.004,-0.358,6.040,7.990,,,,
train,Airport,0,,,-6.222,-2.080,-0.349,4.685,,-1.642,0.548,-0.365,5.281,6.114,,,,
train,Airport,2,,,0.300,-3.973,-2.771,5.801,,-9.558,-2.660,-2.756,9.945,14.109,,,,
train,Airport,0,,,-5.571,-5.498,-0.330,3.109,,-1.642,0.548,-0.365,7.211,9.593,,,,
train,Airport,0,,,-10.794,-3.173,-0.367,5.851,,-3.526,-1.140,-0.372,7.547,10.709,,,,
train,Airport,0,,,-5.650,-3.011,-0.350,4.902,,-1.642,0.548,-0.365,5.361,7.207,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-5.571,-5.498,-0.330,9.158,12.679,,,,
train,Airport,2,,,-2.002,-0.493,-2.749,1.442,,-11.699,-3.304,-2.780,10.096,10.948,,,,
train,Airport,0,,,-5.571,-5.498,-0.330,3.109,,-7.794,1.755,-0.370,7.586,7.824,,,,
train,Airport,2,,,-2.002,-0.493,-2.749,1.442,,-9.558,-2.660,-2.756,7.861,8.772,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-4.116,-1.160,-0.379,8.274,10.319,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-1.969,-3.158,-0.338,10.682,13.258,,,,
train,Airport,0,,,-7.772,-1.549,-0.631,5.699,,-1.870,-1.086,-0.354,5.927,5.927,,,,
train,Airport,0,,,-5.650,-3.011,-0.350,4.902,,-7.794,1.755,-0.370,5.227,5.434,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-1.058,0.643,-0.447,11.411,14.397,,,,
train,Airport,0,,,-7.953,-4.897,-0.337,3.554,,-3.593,0.080,-0.364,6.617,8.174,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-4.116,-1.160,-0.379,8.387,8.475,,,,
train,Airport,0,,,-7.953,-4.897,-0.337,3.554,,-6.140,-0.030,-0.186,5.196,5.715,,,,
train,Airport,0,,,-7.953,-4.897,-0.337,3.554,,-1.642,0.548,-0.365,8.336,10.211,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-6.222,-2.080,-0.349,6.822,9.200,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-7.710,-0.152,-0.372,5.275,8.612,,,,
train,Airport,0,,,-0.483,0.663,-0.436,4.483,,-2.161,-6.241,-0.440,7.104,8.192,,,,
train,Airport,0,,,-7.953,-4.897,-0.337,3.554,,-3.067,-2.004,-0.358,5.678,7.739,,,,
train,Airport,0,,,-7.794,1.755,-0.370,3.933,,-3.526,-1.140,-0.372,5.157,7.200,,,,
train,Airport,0,,,-7.953,-4.897,-0.337,3.554,,-7.794,1.755,-0.370,6.654,6.654,,,,
train,Airport,0,,,-10.794,-3.173,-0.367,5.851,,-4.116,-1.160,-0.379,6.976,10.152,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-1.642,0.548,-0.365,11.190,12.290,,,,
train,Airport,2,,,-3.825,-0.148,-2.740,3.305,,-9.558,-2.660,-2.756,6.259,8.972,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-7.772,-1.549,-0.631,5.185,10.862,,,,
train,Airport,2,,,-5.881,-4.927,-2.741,2.768,,-2.002,-0.493,-2.749,5.891,5.990,,,,
train,Airport,0,,,-6.222,-2.080,-0.349,4.685,,-1.058,0.643,-0.447,5.839,6.377,,,,
train,Airport,0,,,-7.772,-1.549,-0.631,5.699,,-3.581,1.991,-0.353,5.494,7.405,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-1.969,-3.158,-0.338,10.420,11.415,,,,
train,Airport,2,,,-2.434,-5.662,-2.735,4.591,,-11.699,-3.304,-2.780,9.560,20.647,,,,
train,Airport,0,,,-8.031,-2.720,-0.355,0.308,,-1.058,0.643,-0.447,7.743,8.296,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-3.067,-2.004,-0.358,9.328,9.822,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-4.116,-1.160,-0.379,8.604,11.499,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-6.169,-1.042,-0.378,6.402,7.216,,,,
train,Airport,0,,,-8.031,-2.720,-0.355,0.308,,-1.642,0.548,-0.365,7.177,8.033,,,,
train,Airport,0,,,-7.710,-0.152,-0.372,3.953,,-1.058,0.643,-0.447,6.701,8.813,,,,
train,Airport,2,,,-0.022,-5.895,-2.743,4.512,,-11.699,-3.304,-2.780,11.961,18.223,,,,
train,Airport,0,,,-10.794,-3.173,-0.367,5.851,,-3.581,1.991,-0.353,8.872,13.840,,,,
train,Airport,0,,,-10.794,-3.173,-0.367,5.851,,-1.058,0.643,-0.447,10.458,14.230,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-1.058,0.643,-0.447,11.777,12.553,,,,
train,Airport,0,,,-7.794,1.755,-0.370,3.933,,-1.058,0.643,-0.447,6.828,10.722,,,,
train,Airport,0,,,-8.031,-2.720,-0.355,0.308,,-3.581,1.991,-0.353,6.481,7.905,,,,
train,Airport,0,,,-7.794,1.755,-0.370,3.933,,-1.870,-1.086,-0.354,6.571,8.810,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-8.031,-2.720,-0.355,5.515,11.118,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-5.571,-5.498,-0.330,7.390,9.655,,,,
train,Airport,2,,,-2.434,-5.662,-2.735,4.591,,-2.002,-0.493,-2.749,5.188,10.330,,,,
train,Airport,2,,,-3.825,-0.148,-2.740,3.305,,-9.437,-0.524,-2.724,5.625,10.820,,,,
train,Airport,2,,,-0.022,-5.895,-2.743,4.512,,-7.132,-0.850,-2.732,8.718,14.461,,,,
train,Airport,0,,,-5.571,-5.498,-0.330,3.109,,-3.593,0.080,-0.364,5.919,7.557,,,,
train,Airport,2,,,0.300,-3.973,-2.771,5.801,,-5.881,-4.927,-2.741,6.254,11.948,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-7.953,-4.897,-0.337,6.051,12.116,,,,
train,Airport,0,,,-7.794,1.755,-0.370,3.933,,-1.642,0.548,-0.365,6.270,10.459,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-5.650,-3.011,-0.350,7.721,10.293,,,,
train,Airport,0,,,-7.710,-0.152,-0.372,3.953,,-1.642,0.548,-0.365,6.109,8.550,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-3.526,-1.140,-0.372,8.862,10.875,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-1.870,-1.086,-0.354,10.516,12.484,,,,
train,Airport,2,,,-2.002,-0.493,-2.749,1.442,,-9.437,-0.524,-2.724,7.435,10.621,,,,
train,Airport,0,,,-7.772,-1.549,-0.631,5.699,,-1.058,0.643,-0.447,7.066,7.840,,,,
train,Airport,0,,,-1.058,0.643,-0.447,4.617,,-6.140,-0.030,-0.186,5.134,7.242,,,,
train,Airport,2,,,-2.434,-5.662,-2.735,4.591,,-3.825,-0.148,-2.740,5.687,12.101,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-3.593,0.080,-0.364,9.186,10.254,,,,
train,Airport,0,,,-12.375,-2.614,-0.357,4.946,,-5.650,-3.011,-0.350,6.737,7.269,,,,
train,Airport,0,,,-12.576,0.399,-0.507,4.122,,-6.140,-0.030,-0.186,6.458,11.258,,,,
train,Airport,0,,,-12.380,-0.774,-0.476,6.083,,-6.140,-0.030,-0.186,6.291,10.078,,,,
train,Rogue,2,,,-3.569,2.465,2.736,4.569,,1.566,-4.232,2.808,8.440,10.981,,,,
train,Rogue,0,,,-2.078,1.251,-0.418,3.084,,-1.480,-4.258,0.110,5.566,5.566,,,,
train,Rogue,0,,,0.213,0.799,-0.284,5.738,,-2.634,-4.103,0.106,5.683,6.548,,,,
train,Rogue,2,,,-3.877,-2.232,2.828,5.841,,1.210,-3.627,2.808,5.275,5.920,,,,
train,Rogue,0,,,-0.008,4.012,-0.283,5.747,,3.321,-2.184,-0.478,7.036,12.378,,,,
train,Rogue,1,,,-2.403,-2.200,-2.975,1.917,,-4.687,3.715,-3.042,6.340,7.254,,,,
train,Rogue,0,,,-0.008,4.012,-0.283,5.747,,-4.251,-2.707,0.104,7.955,12.548,,,,
train,Rogue,0,,,-6.340,0.081,-0.143,6.174,,0.213,0.799,-0.284,6.595,6.595,,,,
train,Rogue,0,,,0.213,0.799,-0.284,5.738,,-1.480,-4.258,0.110,5.347,6.745,,,,
train,Rogue,1,,,0.146,-3.895,-2.982,2.368,,-4.628,2.451,-3.042,7.942,9.339,,,,
train,Rogue,0,,,2.986,-0.842,-0.475,1.822,,-1.989,-3.013,0.117,5.461,8.117,,,,
train,Rogue,0,,,-1.010,2.772,-0.420,2.480,,-2.634,-4.103,0.106,7.084,7.103,,,,
train,Rogue,0,,,2.529,-3.357,-0.475,6.244,,-4.105,-4.005,0.103,6.690,13.248,,,,
train,Rogue,0,,,-4.707,3.808,-0.145,3.557,,-1.989,-3.013,0.117,7.348,7.553,,,,
train,Rogue,0,,,-3.327,3.731,-0.276,2.556,,-4.251,-2.707,0.104,6.515,11.875,,,,
train,Rogue,0,,,1.991,-0.415,-0.473,2.936,,-2.634,-4.103,0.106,5.944,8.135,,,,
train,Rogue,0,,,3.321,-2.184,-0.478,0.915,,-4.105,-4.005,0.103,7.668,12.074,,,,
train,Rogue,0,,,-4.707,3.808,-0.145,3.557,,-1.480,-4.258,0.110,8.692,8.851,,,,
train,Rogue,0,,,-1.135,1.468,-0.421,2.091,,-4.251,-2.707,0.104,5.236,8.574,,,,
train,Rogue,0,,,-4.668,1.410,-0.138,2.865,,-1.480,-4.258,0.110,6.507,7.898,,,,
train,Rogue,0,,,-4.668,1.410,-0.138,2.865,,0.362,2.343,-0.281,5.117,7.788,,,,
train,Rogue,0,,,-5.068,2.545,-0.145,4.885,,1.576,0.921,-0.467,6.847,9.594,,,,
train,Rogue,0,,,-6.340,0.081,-0.143,6.174,,2.986,-0.842,-0.475,9.378,9.436,,,,
train,Rogue,2,,,-4.894,-0.619,2.830,3.664,,1.566,-4.232,2.808,7.402,10.737,,,,
train,Rogue,0,,,-5.068,2.545,-0.145,4.885,,0.213,0.799,-0.284,5.564,6.607,,,,
train,Rogue,0,,,-4.668,1.410,-0.138,2.865,,0.069,-4.398,0.110,7.498,9.453,,,,
train,Rogue,2,,,-3.569,2.465,2.736,4.569,,1.210,-3.627,2.808,7.744,9.020,,,,
train,Rogue,0,,,0.362,2.343,-0.281,0.538,,-4.251,-2.707,0.104,6.850,10.879,,,,
train,Rogue,1,,,-3.689,-1.732,-2.981,2.656,,-4.687,3.715,-3.042,5.538,5.903,,,,
train,Rogue,0,,,1.576,0.921,-0.467,2.999,,-6.124,1.425,0.252,7.750,10.658,,,,
train,Rogue,0,,,-4.668,1.410,-0.138,2.865,,1.576,0.921,-0.467,6.271,9.256,,,,
train,Rogue,2,,,-4.926,-2.465,2.829,4.992,,1.210,-3.627,2.808,6.245,6.928,,,,
train,Rogue,1,,,-4.491,-1.226,-3.115,6.235,,0.146,-3.895,-2.982,5.352,5.659,,,,
train,Rogue,0,,,-1.135,1.468,-0.421,2.091,,2.529,-3.357,-0.475,6.059,7.861,,,,
train,Rogue,0,,,-4.707,3.808,-0.145,3.557,,0.362,2.343,-0.281,5.278,8.921,,,,
train,Rogue,0,,,-4.579,2.095,-0.142,3.296,,1.576,0.921,-0.467,6.274,8.929,,,,
train,Rogue,0,,,-4.707,3.808,-0.145,3.557,,1.991,-0.415,-0.473,7.925,8.956,,,,
train,Rogue,0,,,-3.327,3.731,-0.276,2.556,,0.599,-0.406,-0.291,5.704,7.995,,,,
train,Rogue,2,,,-4.401,-3.977,2.829,0.174,,1.609,-2.988,2.808,6.091,8.459,,,,
train,Rogue,0,,,-4.579,2.095,-0.142,3.296,,2.529,-3.357,-0.475,8.964,11.169,,,,
train,Rogue,0,,,-1.010,2.772,-0.420,2.480,,-6.230,-3.842,-0.053,8.434,10.711,,,,
train,Rogue,2,,,-3.418,1.067,2.733,5.099,,1.566,-4.232,2.808,7.275,9.576,,,,
train,Rogue,0,,,-4.668,1.410,-0.138,2.865,,2.529,-3.357,-0.475,8.638,11.042,,,,
train,Rogue,0,,,-6.230,-3.842,-0.053,4.602,,-6.124,1.425,0.252,5.277,12.565,,,,
train,Rogue,0,,,-3.327,3.731,-0.276,2.556,,-2.634,-4.103,0.106,7.874,9.095,,,,
train,Rogue,0,,,-5.068,2.545,-0.145,4.885,,-0.008,4.012,-0.283,5.270,9.828,,,,
train,Rogue,2,,,-4.831,-1.691,2.831,3.466,,0.516,-3.574,2.757,5.669,7.184,,,,
train,Rogue,0,,,0.166,-1.681,0.111,1.618,,-6.230,-3.842,-0.053,6.753,9.046,,,,
train,Rogue,0,,,-1.135,1.468,-0.421,2.091,,-2.634,-4.103,0.106,5.794,5.794,,,,
train,Rogue,0,,,-4.579,2.095,-0.142,3.296,,0.599,-0.406,-0.291,5.753,5.753,,,,
train,Rogue,0,,,-2.209,-0.217,-0.137,1.290,,2.986,-0.842,-0.475,5.244,5.301,,,,
train,Rogue,0,,,-0.008,4.012,-0.283,5.747,,-1.993,-1.563,0.117,5.931,7.239,,,,
train,Rogue,2,,,-4.831,-1.691,2.831,3.466,,1.210,-3.627,2.808,6.344,7.709,,,,
train,Rogue,0,,,-5.068,2.545,-0.145,4.885,,0.166,-1.681,0.111,6.732,6.734,,,,
train,Rogue,0,,,0.213,0.799,-0.284,5.738,,0.069,-4.398,0.110,5.213,8.299,,,,
train,Rogue,0,,,-3.327,3.731,-0.276,2.556,,-4.105,-4.005,0.103,7.784,10.569,,,,
train,Rogue,0,,,1.576,0.921,-0.467,2.999,,-1.480,-4.258,0.110,6.041,9.731,,,,
train,Rogue,0,,,0.599,-0.406,-0.291,1.581,,-6.124,1.425,0.252,6.989,7.482,,,,
train,Rogue,0,,,-6.340,0.081,-0.143,6.174,,1.576,0.921,-0.467,7.967,9.537,,,,
train,Rogue,0,,,-1.010,2.772,-0.420,2.480,,-4.105,-4.005,0.103,7.468,8.577,,,,
train,Rogue,0,,,0.599,-0.406,-0.291,1.581,,-4.105,-4.005,0.103,5.935,8.209,,,,
train,Rogue,0,,,-4.673,0.110,-0.140,2.431,,0.166,-1.681,0.111,5.166,8.056,,,,
