split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
test,Uvalda,1,,,-4.897,3.664,-2.597,2.628,,-1.585,7.674,0.482,6.043,25.294,,,,
test,Uvalda,1,,,-2.425,-2.180,-2.595,3.536,,-1.585,7.674,0.482,10.357,24.395,,,,
test,Uvalda,1,,,-1.659,4.135,-2.600,3.357,,4.864,1.555,-2.362,7.019,14.343,,,,
test,Uvalda,1,,,2.595,-0.083,-2.590,5.236,,-3.344,4.439,0.452,8.060,14.545,,,,
test,Uvalda,1,,,-0.443,-2.026,-2.602,1.965,,-2.322,7.022,-2.591,9.241,11.290,,,,
test,Uvalda,1,,,-0.481,-4.210,-2.589,2.278,,-3.889,6.365,0.465,11.522,22.783,,,,
test,Uvalda,1,,,-2.425,-2.180,-2.595,3.536,,-1.659,4.135,-2.600,6.362,8.095,,,,
test,Uvalda,2,,,4.859,1.400,-4.936,3.207,,-0.054,-4.420,-5.520,7.639,8.153,,,,
test,Uvalda,1,,,-5.020,7.107,-2.586,1.660,,0.387,2.660,0.450,7.631,22.956,,,,
test,Uvalda,1,,,-0.024,0.024,-2.564,0.277,,-1.844,5.592,0.483,6.603,17.137,,,,
test,Uvalda,1,,,-2.425,-2.180,-2.595,3.536,,-4.897,3.664,-2.597,6.345,6.446,,,,
test,Uvalda,2,,,3.756,-2.047,-5.506,1.570,,-2.364,0.179,-5.523,6.512,8.633,,,,
test,Uvalda,2,,,2.199,-3.548,-5.511,2.548,,-2.309,2.991,-5.522,7.942,9.283,,,,
test,Uvalda,1,,,-0.481,-4.210,-2.589,2.278,,-5.425,8.129,0.511,13.649,25.729,,,,
test,Uvalda,1,,,2.653,-2.666,-2.591,0.000,,-2.141,3.369,0.454,8.287,14.861,,,,
test,Uvalda,1,,,2.653,-2.666,-2.591,0.000,,-0.175,1.591,0.449,5.947,12.211,,,,
test,Uvalda,1,,,-2.425,-2.180,-2.595,3.536,,2.703,-1.984,-2.604,5.132,9.702,,,,
test,Uvalda,1,,,4.034,-4.112,-2.597,6.138,,-1.351,2.553,0.449,9.094,15.559,,,,
test,Uvalda,1,,,-2.259,5.831,-2.598,2.575,,-6.160,3.421,0.391,5.473,26.913,,,,
test,Uvalda,1,,,-2.425,-2.180,-2.595,3.536,,-3.344,4.439,0.452,7.344,22.322,,,,
test,Uvalda,1,,,-0.481,-4.210,-2.589,2.278,,-1.844,5.592,0.483,10.362,20.756,,,,
test,Uvalda,1,,,-0.728,-0.137,0.454,0.023,,-3.889,6.365,0.465,7.229,8.734,,,,
test,Uvalda,1,,,2.595,-0.083,-2.590,5.236,,-2.141,3.369,0.454,6.604,12.278,,,,
test,Uvalda,1,,,0.117,7.159,-2.585,1.726,,-2.141,3.369,0.454,5.356,26.464,,,,
test,Uvalda,1,,,-0.481,-4.210,-2.589,2.278,,0.387,2.660,0.450,7.561,17.070,,,,
test,Uvalda,1,,,-0.175,1.591,0.449,3.476,,-5.381,7.733,0.488,8.051,9.468,,,,
test,Uvalda,1,,,2.710,-3.690,-2.608,5.804,,-2.141,3.369,0.454,9.096,15.886,,,,
test,Uvalda,1,,,-4.370,1.851,0.354,4.039,,-0.491,-1.338,0.456,5.023,14.566,,,,
test,Uvalda,1,,,-2.481,0.507,-2.573,1.823,,4.898,0.017,-2.563,7.396,7.396,,,,
test,Uvalda,1,,,-4.370,1.851,0.354,4.039,,-1.588,-3.934,0.467,6.420,13.422,,,,
test,Uvalda,1,,,-0.024,0.024,-2.564,0.277,,-2.322,7.022,-2.591,7.366,9.197,,,,
test,Uvalda,1,,,-2.529,-0.620,0.453,0.677,,0.313,-5.276,0.513,5.456,11.908,,,,
test,Uvalda,1,,,2.710,-3.690,-2.608,5.804,,-0.728,-0.137,0.454,5.815,15.051,,,,
test,Uvalda,1,,,-1.585,7.674,0.482,3.446,,0.832,1.485,-2.592,7.321,19.706,,,,
test,Uvalda,1,,,2.703,-1.984,-2.604,6.027,,-5.680,3.362,0.435,10.398,17.721,,,,
test,Uvalda,1,,,-4.370,1.851,0.354,4.039,,0.531,-2.752,0.446,6.725,12.590,,,,
test,Uvalda,1,,,-0.443,-2.026,-2.602,1.965,,4.898,0.017,-2.563,5.719,6.358,,,,
test,Uvalda,1,,,4.034,-4.112,-2.597,6.138,,-1.844,5.592,0.483,11.756,18.934,,,,
test,Uvalda,1,,,-4.897,3.664,-2.597,2.628,,2.710,-3.690,-2.608,10.581,12.285,,,,
test,Uvalda,1,,,-2.442,-4.338,-2.588,2.683,,-1.659,4.135,-2.600,8.509,10.242,,,,
test,Uvalda,1,,,2.595,-0.083,-2.590,5.236,,-6.160,3.421,0.391,9.890,16.297,,,,
test,Uvalda,1,,,-1.659,4.135,-2.600,3.357,,2.595,-0.083,-2.590,5.991,10.486,,,,
test,Uvalda,1,,,-5.695,-3.019,0.507,2.855,,0.313,-5.276,0.513,6.419,7.558,,,,
test,Uvalda,1,,,4.034,-4.112,-2.597,6.138,,-2.141,3.369,0.454,10.169,16.691,,,,
test,Uvalda,1,,,2.703,-1.984,-2.604,6.027,,-6.160,3.421,0.391,10.805,18.202,,,,
val,Auburn,0,,,0.590,-13.352,-0.161,3.264,,-1.486,-20.444,-0.143,7.390,12.415,,,,
val,Auburn,0,,,0.834,-0.128,-0.125,5.546,,-1.435,-6.130,-0.169,6.417,8.337,,,,
val,Auburn,0,,,-2.295,1.944,-0.102,3.775,,-4.788,-4.712,-0.160,7.108,16.813,,,,
val,Auburn,0,,,0.326,-11.892,-0.159,3.527,,-0.452,-22.279,-0.131,10.416,14.596,,,,
val,Auburn,0,,,2.157,-11.048,-0.178,3.310,,2.140,-18.026,-0.153,6.978,6.978,,,,
val,Auburn,0,,,3.862,-2.455,-0.148,3.999,,2.291,-21.574,-0.153,19.183,23.563,,,,
val,Auburn,0,,,1.842,-1.429,-0.131,1.196,,2.185,-12.876,-0.165,11.453,11.453,,,,
val,Auburn,0,,,-1.596,-9.928,-0.157,4.893,,2.243,-20.814,-0.154,11.542,15.043,,,,
val,Auburn,0,,,3.505,0.161,-0.122,2.725,,2.290,-20.475,-0.155,20.673,28.001,,,,
val,Auburn,0,,,5.452,-8.021,-0.152,0.224,,-0.508,-23.415,-0.117,16.507,23.758,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,-0.510,-21.288,-0.145,21.472,26.412,,,,
val,Auburn,0,,,-2.295,1.944,-0.102,3.775,,2.170,-14.869,-0.158,17.396,19.772,,,,
val,Auburn,0,,,5.452,-8.021,-0.152,0.224,,-1.258,-18.008,-0.142,12.032,19.920,,,,
val,Auburn,0,,,5.390,-10.880,-0.158,0.177,,0.375,-9.888,-0.172,5.112,20.539,,,,
val,Auburn,0,,,2.170,-14.869,-0.158,0.229,,-0.510,-21.288,-0.145,6.957,8.470,,,,
val,Auburn,0,,,7.120,-8.675,-0.142,1.673,,2.176,-7.851,-0.211,5.013,6.840,,,,
val,Auburn,0,,,-0.034,-0.002,-0.122,1.582,,1.330,-20.494,-0.144,20.538,21.743,,,,
val,Auburn,0,,,2.243,-20.814,-0.154,1.561,,-4.450,-24.221,-0.089,7.510,9.343,,,,
val,Auburn,0,,,6.022,-2.596,-0.141,3.935,,2.209,-22.629,-0.141,20.393,22.454,,,,
val,Auburn,0,,,2.185,-12.876,-0.165,3.146,,2.290,-20.475,-0.155,7.600,7.600,,,,
val,Auburn,0,,,2.277,3.254,-0.094,3.278,,2.185,-12.876,-0.165,16.131,16.635,,,,
val,Auburn,0,,,0.375,-9.888,-0.172,4.920,,-0.426,-20.521,-0.143,10.663,14.825,,,,
val,Auburn,0,,,1.070,2.119,-0.111,3.530,,-4.450,-24.221,-0.089,26.912,31.059,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,2.170,-14.869,-0.158,15.604,17.943,,,,
val,Auburn,0,,,-1.708,-13.246,-0.148,0.262,,3.832,-19.502,-0.142,8.357,12.183,,,,
val,Auburn,0,,,-1.708,-13.246,-0.148,0.262,,-2.537,-23.393,-0.110,10.181,18.625,,,,
val,Auburn,0,,,-1.540,-14.847,-0.154,0.172,,2.243,-20.814,-0.154,7.065,13.511,,,,
val,Auburn,0,,,-1.435,-6.130,-0.169,5.276,,1.610,-25.916,-0.122,20.019,22.559,,,,
val,Auburn,0,,,1.070,2.119,-0.111,3.530,,6.022,-2.596,-0.141,6.838,13.633,,,,
val,Auburn,0,,,-4.967,-7.855,-0.170,0.827,,5.390,-10.880,-0.158,10.789,17.326,,,,
val,Auburn,0,,,2.176,-7.851,-0.211,3.367,,-4.235,-21.830,-0.114,15.380,19.420,,,,
val,Auburn,0,,,3.780,-11.024,-0.161,5.914,,-0.510,-21.288,-0.145,11.125,27.462,,,,
val,Auburn,0,,,2.176,-7.851,-0.211,3.367,,-3.763,-20.376,-0.121,13.863,18.056,,,,
val,Auburn,0,,,5.452,-8.021,-0.152,0.224,,-3.763,-20.376,-0.121,15.414,24.202,,,,
val,Auburn,0,,,6.022,-2.596,-0.141,3.935,,3.832,-19.502,-0.142,17.047,20.921,,,,
val,Auburn,0,,,-1.644,-11.448,-0.152,0.156,,-0.510,-21.288,-0.145,9.905,16.225,,,,
val,Auburn,0,,,2.169,-2.975,-0.151,2.693,,0.590,-13.352,-0.161,10.497,11.566,,,,
val,Auburn,0,,,-2.295,1.944,-0.102,3.775,,-1.596,-9.928,-0.157,11.893,24.886,,,,
val,Auburn,0,,,-0.034,-0.002,-0.122,1.582,,2.290,-20.475,-0.155,20.605,21.409,,,,
val,Auburn,0,,,5.426,-4.056,-0.150,3.806,,-1.258,-18.008,-0.142,15.471,18.770,,,,
val,Auburn,0,,,-4.967,-7.855,-0.170,0.827,,-3.448,-14.985,-0.134,7.290,21.040,,,,
val,Auburn,0,,,3.780,-11.024,-0.161,5.914,,2.172,-16.166,-0.149,5.387,20.289,,,,
val,Auburn,0,,,2.176,-7.851,-0.211,3.367,,0.590,-13.352,-0.161,5.726,6.690,,,,
val,Auburn,0,,,1.842,-1.429,-0.131,1.196,,-2.477,-20.474,-0.132,19.529,23.193,,,,
val,Auburn,0,,,1.070,2.119,-0.111,3.530,,-3.763,-20.376,-0.121,23.009,28.112,,,,
val,Auburn,0,,,2.185,-12.876,-0.165,3.146,,2.243,-20.814,-0.154,7.938,7.938,,,,
val,Auburn,0,,,3.505,0.161,-0.122,2.725,,1.160,-9.838,-0.167,10.271,30.264,,,,
val,Auburn,0,,,-1.623,-7.213,-0.170,0.522,,3.780,-11.024,-0.161,6.612,15.111,,,,
val,Auburn,0,,,-1.581,-4.822,-0.165,6.101,,-0.510,-21.288,-0.145,16.501,20.314,,,,
val,Auburn,0,,,-5.059,-6.050,-0.169,5.341,,-0.508,-23.415,-0.117,17.952,25.700,,,,
val,Auburn,0,,,2.277,3.254,-0.094,3.278,,-2.537,-23.393,-0.110,27.078,31.296,,,,
val,Auburn,0,,,-4.788,-4.712,-0.160,4.070,,3.780,-11.024,-0.161,10.642,18.075,,,,
val,Auburn,0,,,2.157,-11.048,-0.178,3.310,,-3.347,-13.324,-0.137,5.956,7.430,,,,
val,Auburn,0,,,5.452,-8.021,-0.152,0.224,,-2.563,-21.394,-0.134,15.591,23.839,,,,
val,Auburn,0,,,-3.448,-14.985,-0.134,6.135,,2.243,-20.814,-0.154,8.146,15.203,,,,
val,Auburn,0,,,-2.295,1.944,-0.102,3.775,,2.199,-19.462,-0.145,21.873,24.364,,,,
val,Auburn,0,,,-2.295,1.944,-0.102,3.775,,-2.563,-21.394,-0.134,23.340,30.445,,,,
val,Auburn,0,,,2.132,-24.087,-0.127,2.550,,-1.486,-20.444,-0.143,5.134,7.391,,,,
val,Auburn,0,,,-1.581,-4.822,-0.165,6.101,,7.214,-10.295,-0.142,10.358,11.387,,,,
val,Auburn,0,,,3.370,1.559,-0.118,2.858,,-1.540,-14.847,-0.154,17.125,24.577,,,,
val,Auburn,0,,,7.120,-8.675,-0.142,1.673,,-2.563,-21.394,-0.134,15.986,24.532,,,,
val,Auburn,0,,,-3.448,-14.985,-0.134,6.135,,-0.510,-21.288,-0.145,6.955,17.727,,,,
val,Auburn,0,,,-1.596,-9.928,-0.157,4.893,,2.290,-20.475,-0.155,11.240,14.705,,,,
val,Auburn,0,,,-1.644,-11.448,-0.152,0.156,,-1.208,-16.449,-0.151,5.020,5.020,,,,
val,Auburn,0,,,0.834,-0.128,-0.125,5.546,,2.148,-9.919,-0.172,9.879,10.000,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,2.169,-2.975,-0.151,5.331,6.079,,,,
val,Auburn,0,,,2.291,-21.574,-0.153,4.397,,-4.235,-21.830,-0.114,6.531,8.517,,,,
val,Auburn,0,,,2.185,-12.876,-0.165,3.146,,-2.537,-23.393,-0.110,11.528,14.661,,,,
val,Auburn,0,,,1.330,-20.494,-0.144,2.617,,-4.450,-24.221,-0.089,6.877,8.041,,,,
val,Auburn,0,,,3.862,-2.455,-0.148,3.999,,-2.119,-18.454,-0.138,17.080,24.093,,,,
val,Auburn,0,,,6.022,-2.596,-0.141,3.935,,-3.763,-20.376,-0.121,20.295,25.731,,,,
val,Auburn,0,,,3.832,-19.502,-0.142,4.028,,-5.049,-20.334,-0.123,8.920,9.364,,,,
val,Auburn,0,,,-1.435,-6.130,-0.169,5.276,,2.209,-22.629,-0.141,16.897,19.245,,,,
val,Auburn,0,,,-0.034,-0.002,-0.122,1.582,,-4.967,-7.855,-0.170,9.274,13.488,,,,
val,Auburn,0,,,5.452,-8.021,-0.152,0.224,,-5.059,-6.050,-0.169,10.694,12.429,,,,
val,Auburn,0,,,5.426,-4.056,-0.150,3.806,,1.160,-9.838,-0.167,7.185,19.885,,,,
val,Auburn,0,,,2.148,-9.919,-0.172,3.402,,-3.448,-14.985,-0.134,7.548,10.223,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,-1.435,-6.130,-0.169,6.293,11.344,,,,
val,Auburn,0,,,0.326,-11.892,-0.159,3.527,,-4.235,-21.830,-0.114,10.935,17.541,,,,
val,Auburn,0,,,-4.967,-7.855,-0.170,0.827,,2.172,-16.166,-0.149,10.956,17.065,,,,
val,Auburn,0,,,6.147,-1.535,-0.130,3.297,,-0.510,-21.288,-0.145,20.845,24.231,,,,
val,Auburn,0,,,2.148,-9.919,-0.172,3.402,,-3.347,-13.324,-0.137,6.464,8.559,,,,
val,Auburn,0,,,0.834,-0.128,-0.125,5.546,,-1.486,-20.444,-0.143,20.448,23.709,,,,
val,Auburn,0,,,5.390,-10.880,-0.158,0.177,,-0.508,-23.415,-0.117,13.853,27.990,,,,
val,Auburn,0,,,5.393,-6.045,-0.147,0.194,,-1.596,-9.928,-0.157,7.995,16.302,,,,
val,Auburn,0,,,0.834,-0.128,-0.125,5.546,,-1.258,-18.008,-0.142,18.002,21.705,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,1.160,-9.838,-0.167,10.500,25.814,,,,
val,Auburn,0,,,1.428,4.953,-0.083,4.815,,2.169,-2.975,-0.151,7.963,7.963,,,,
val,Auburn,0,,,-4.788,-4.712,-0.160,4.070,,-2.563,-21.394,-0.134,16.830,25.666,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,2.172,-16.166,-0.149,16.855,19.239,,,,
val,Auburn,0,,,1.070,2.119,-0.111,3.530,,2.157,-11.048,-0.178,13.212,13.256,,,,
val,Auburn,0,,,6.147,-1.535,-0.130,3.297,,-1.258,-18.008,-0.142,18.061,22.516,,,,
val,Auburn,0,,,7.214,-10.295,-0.142,1.256,,-2.537,-23.393,-0.110,16.329,28.150,,,,
val,Auburn,0,,,3.832,-19.502,-0.142,4.028,,-2.537,-23.393,-0.110,7.464,9.710,,,,
val,Auburn,0,,,-2.172,0.119,-0.115,2.829,,5.393,-6.045,-0.147,9.758,11.003,,,,
val,Auburn,0,,,-3.347,-13.324,-0.137,4.973,,-2.119,-18.454,-0.138,5.275,6.905,,,,
val,Auburn,0,,,3.505,0.161,-0.122,2.725,,-2.119,-18.454,-0.138,19.447,29.629,,,,
val,Auburn,0,,,2.170,-14.869,-0.158,0.229,,2.243,-20.814,-0.154,5.945,5.945,,,,
val,Auburn,0,,,0.375,-9.888,-0.172,4.920,,2.132,-24.087,-0.127,14.307,16.345,,,,
val,Auburn,0,,,1.428,4.953,-0.083,4.815,,2.157,-11.048,-0.178,16.018,16.018,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-3.545,7.636,-0.333,5.693,7.021,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-4.318,0.309,-0.247,6.861,7.719,,,,
train,Copemish,2,,,-0.418,1.810,-0.304,2.069,,-3.034,13.676,-0.501,12.153,12.769,,,,
train,Copemish,2,,,-3.631,6.394,-0.316,1.757,,-3.544,12.670,-0.523,6.280,6.280,,,,
train,Copemish,2,,,-1.321,-0.027,-0.322,0.968,,-3.545,7.636,-0.333,7.979,8.060,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-3.398,8.152,-3.047,7.420,7.420,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-1.170,8.897,-3.232,8.250,9.776,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-3.507,11.363,-0.523,5.961,7.755,,,,
train,Copemish,2,,,-2.650,5.850,-0.305,2.327,,-3.034,13.676,-0.501,7.839,8.062,,,,
train,Copemish,2,,,-5.974,0.308,-0.252,0.740,,-0.279,3.485,-0.306,6.522,7.487,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-1.321,-0.027,-0.322,5.868,9.606,,,,
train,Copemish,2,,,-3.381,1.333,-0.230,2.604,,-3.545,7.636,-0.333,6.306,6.306,,,,
train,Copemish,2,,,-7.101,5.267,-0.351,0.523,,-2.839,-0.557,-0.240,7.218,8.115,,,,
train,Copemish,0,,,-3.418,3.346,-3.044,1.887,,-0.130,8.331,-3.208,5.974,8.346,,,,
train,Copemish,0,,,0.178,1.522,-3.026,3.158,,-3.560,6.428,-3.043,6.168,7.281,,,,
train,Copemish,2,,,-0.279,3.485,-0.306,1.794,,-3.545,7.636,-0.333,5.281,6.099,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-3.591,9.999,-0.520,7.799,9.403,,,,
train,Copemish,2,,,-0.279,3.485,-0.306,1.794,,-3.507,11.363,-0.523,8.516,9.831,,,,
train,Copemish,2,,,-3.381,1.333,-0.230,2.604,,-7.609,5.812,-0.331,6.161,6.943,,,,
train,Copemish,0,,,-0.966,0.424,-3.033,4.114,,-1.170,8.897,-3.232,8.477,10.976,,,,
train,Copemish,2,,,-6.512,4.062,-0.362,0.288,,-3.034,13.676,-0.501,10.225,11.774,,,,
train,Copemish,2,,,-5.974,0.308,-0.252,0.740,,-3.631,6.394,-0.316,6.522,7.857,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-0.279,3.485,-0.306,7.472,8.411,,,,
train,Copemish,0,,,-4.419,-0.304,-3.049,1.091,,-1.170,8.897,-3.232,9.760,10.874,,,,
train,Copemish,0,,,0.178,1.522,-3.026,3.158,,-3.638,10.074,-3.252,9.368,10.931,,,,
train,Copemish,2,,,-1.906,3.474,-0.309,1.976,,-3.544,12.670,-0.523,9.343,9.511,,,,
train,Copemish,2,,,-5.974,0.308,-0.252,0.740,,-3.034,13.676,-0.501,13.691,15.140,,,,
train,Copemish,2,,,-6.244,7.620,-0.371,5.284,,-4.318,0.309,-0.247,7.562,9.041,,,,
train,Copemish,0,,,0.178,1.522,-3.026,3.158,,-6.755,6.384,-3.026,8.468,8.704,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-1.906,3.474,-0.309,6.036,6.820,,,,
train,Copemish,2,,,-0.418,1.810,-0.304,2.069,,-3.507,11.363,-0.523,10.042,10.437,,,,
train,Copemish,2,,,-7.101,5.267,-0.351,0.523,,-5.974,0.308,-0.252,5.087,5.087,,,,
train,Copemish,2,,,-7.101,5.267,-0.351,0.523,,-3.507,11.363,-0.523,7.079,9.079,,,,
train,Copemish,2,,,-6.466,1.255,-0.245,0.214,,-3.545,7.636,-0.333,7.019,8.525,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-0.418,1.810,-0.304,8.196,9.052,,,,
train,Copemish,2,,,-4.318,0.309,-0.247,1.603,,-3.591,9.999,-0.520,9.721,9.887,,,,
train,Copemish,2,,,-6.512,4.062,-0.362,0.288,,-0.279,3.485,-0.306,6.259,6.295,,,,
train,Copemish,2,,,-1.906,3.474,-0.309,1.976,,-3.507,11.363,-0.523,8.053,8.205,,,,
train,Copemish,2,,,-6.466,1.255,-0.245,0.214,,-1.906,3.474,-0.309,5.072,6.675,,,,
train,Copemish,2,,,-4.318,0.309,-0.247,1.603,,-0.279,3.485,-0.306,5.139,5.907,,,,
train,Copemish,2,,,-3.381,1.333,-0.230,2.604,,-3.584,9.451,-0.521,8.126,8.126,,,,
train,Copemish,0,,,-4.419,1.652,-3.049,0.893,,-1.170,8.897,-3.232,7.942,8.935,,,,
train,Copemish,0,,,0.178,1.522,-3.026,3.158,,-6.447,1.523,-3.045,6.625,7.731,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-5.974,0.308,-0.252,6.380,6.380,,,,
train,Copemish,2,,,-0.418,1.810,-0.304,2.069,,-3.591,9.999,-0.520,8.784,9.076,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-3.034,13.676,-0.501,11.450,13.080,,,,
train,Copemish,0,,,-4.419,1.652,-3.049,0.893,,-3.638,10.074,-3.252,8.461,8.461,,,,
train,Copemish,0,,,-0.966,0.424,-3.033,4.114,,-7.253,7.071,-3.038,9.150,9.150,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-2.839,-0.557,-0.240,8.310,9.439,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-3.544,12.670,-0.523,7.033,9.061,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-3.560,6.428,-3.043,5.734,6.106,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-3.638,10.074,-3.252,9.360,9.360,,,,
train,Copemish,2,,,-2.650,5.850,-0.305,2.327,,-3.507,11.363,-0.523,5.584,5.730,,,,
train,Copemish,0,,,-6.883,5.364,-3.038,4.643,,-0.042,9.925,-3.234,8.224,9.021,,,,
train,Copemish,0,,,-2.333,2.166,-3.044,2.408,,-0.042,9.925,-3.234,8.093,10.208,,,,
train,Copemish,2,,,-2.839,-0.557,-0.240,1.388,,-3.584,9.451,-0.521,10.040,10.040,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-0.042,9.925,-3.234,9.505,11.220,,,,
train,Copemish,0,,,-0.966,0.424,-3.033,4.114,,-3.638,10.074,-3.252,10.016,10.550,,,,
train,Copemish,2,,,-3.381,1.333,-0.230,2.604,,-3.631,6.394,-0.316,5.068,5.068,,,,
train,Copemish,2,,,-4.345,4.182,-0.323,3.651,,-3.507,11.363,-0.523,7.232,7.277,,,,
train,Copemish,0,,,0.026,0.157,-3.034,1.564,,-0.130,8.331,-3.208,8.178,13.040,,,,
train,Copemish,0,,,-2.333,2.166,-3.044,2.408,,-7.253,7.071,-3.038,6.948,6.948,,,,
train,Copemish,2,,,-7.609,5.812,-0.331,4.993,,-3.544,12.670,-0.523,7.975,10.004,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-3.381,1.333,-0.230,6.427,7.521,,,,
train,Copemish,2,,,-5.275,7.296,-0.361,6.043,,-6.466,1.255,-0.245,6.159,7.717,,,,
train,Copemish,2,,,-7.101,5.267,-0.351,0.523,,-0.279,3.485,-0.306,7.051,7.087,,,,
train,Copemish,2,,,-1.906,3.474,-0.309,1.976,,-3.442,8.605,-0.338,5.356,5.448,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-3.507,11.363,-0.523,9.107,10.775,,,,
train,Copemish,2,,,-1.906,3.474,-0.309,1.976,,-3.591,9.999,-0.520,6.742,6.844,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-6.755,6.384,-3.026,6.979,6.979,,,,
train,Copemish,0,,,-0.042,9.925,-3.234,1.918,,-6.755,6.384,-3.026,7.592,8.727,,,,
train,Copemish,0,,,-4.419,1.652,-3.049,0.893,,-0.130,8.331,-3.208,7.939,10.119,,,,
train,Copemish,2,,,-6.512,4.062,-0.362,0.288,,-3.591,9.999,-0.520,6.618,8.105,,,,
train,Copemish,0,,,-6.447,1.523,-3.045,6.161,,-7.253,7.071,-3.038,5.606,6.056,,,,
train,Copemish,2,,,-5.275,7.296,-0.361,6.043,,-1.906,3.474,-0.309,5.095,6.236,,,,
train,Copemish,2,,,-6.512,4.062,-0.362,0.288,,-0.418,1.810,-0.304,6.496,6.942,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-3.584,9.451,-0.521,7.297,8.864,,,,
train,Copemish,0,,,-6.883,5.364,-3.038,4.643,,-1.170,8.897,-3.232,6.720,7.577,,,,
train,Copemish,0,,,-6.447,1.523,-3.045,6.161,,-3.638,10.074,-3.252,9.003,9.345,,,,
train,Copemish,2,,,-1.333,1.674,-0.313,6.058,,-3.584,9.451,-0.521,8.099,8.185,,,,
train,Copemish,2,,,-0.418,1.810,-0.304,2.069,,-7.609,5.812,-0.331,8.230,8.474,,,,
train,Copemish,2,,,-2.839,-0.557,-0.240,1.388,,-2.650,5.850,-0.305,6.410,6.410,,,,
train,Copemish,2,,,-7.075,6.591,-0.360,5.720,,-6.466,1.255,-0.245,5.371,5.371,,,,
train,Copemish,0,,,-2.333,2.166,-3.044,2.408,,-6.755,6.384,-3.026,6.111,6.111,,,,
train,Copemish,2,,,-2.839,-0.557,-0.240,1.388,,-3.631,6.394,-0.316,6.997,6.997,,,,
train,Copemish,2,,,-1.906,3.474,-0.309,1.976,,-3.584,9.451,-0.521,6.212,6.298,,,,
train,Copemish,0,,,0.026,0.157,-3.034,1.564,,-3.638,10.074,-3.252,10.575,11.429,,,,
train,Copemish,2,,,-7.101,5.267,-0.351,0.523,,-3.544,12.670,-0.523,8.215,10.385,,,,
train,Copemish,2,,,-5.974,0.308,-0.252,0.740,,-3.544,12.670,-0.523,12.602,14.131,,,,
train,Copemish,2,,,-1.321,-0.027,-0.322,0.968,,-3.507,11.363,-0.523,11.599,11.792,,,,
train,Copemish,2,,,-1.333,1.674,-0.313,6.058,,-3.034,13.676,-0.501,12.124,12.423,,,,
train,Copemish,2,,,-3.305,2.957,-0.313,3.252,,-3.034,13.676,-0.501,10.725,10.725,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-6.883,5.364,-3.038,6.275,6.275,,,,
train,Copemish,2,,,-6.484,2.761,-0.248,0.041,,-1.333,1.674,-0.313,5.265,7.905,,,,
train,Copemish,0,,,-2.604,0.774,-3.040,3.092,,-0.130,8.331,-3.208,7.954,10.960,,,,
train,Copemish,2,,,-0.279,3.485,-0.306,1.794,,-3.442,8.605,-0.338,6.018,7.074,,,,
train,Copemish,2,,,-0.279,3.485,-0.306,1.794,,-3.584,9.451,-0.521,6.823,7.925,,,,
train,Copemish,2,,,-4.318,0.309,-0.247,1.603,,-3.545,7.636,-0.333,7.368,7.521,,,,
train,Copemish,2,,,-6.512,4.062,-0.362,0.288,,-2.839,-0.557,-0.240,5.902,8.511,,,,
train,Copemish,0,,,-5.676,4.131,-3.040,4.405,,-1.170,8.897,-3.232,6.561,7.211,,,,
val,Eudora,0,,,-0.149,1.343,-0.054,0.994,,-4.127,-0.336,-0.057,4.318,5.500,,,,
